Name,Season,Rating,Age,Mean,Growth
Daniel Schwaab,2019,6.89,31,6.957777777777778,0.1200000000000001
Daniel Wass,2019,6.8,31,6.86125,0.05999999999999961
Daniele Baselli,2019,6.77,28,6.788333333333333,0.22999999999999954
Daniele De Rossi,2019,6.91,36,7.103,-0.6800000000000006
Daniele Rugani,2019,6.92,25,6.947999999999999,-0.14000000000000057
Danijel Subasic,2019,6.59,35,6.741666666666667,-0.4400000000000004
Danilo,2019,6.94,24,6.947692307692307,-0.4499999999999993
Danilo,2019,6.78,36,6.947692307692307,-0.4499999999999993
Danilo D'Ambrosio,2019,6.84,31,6.922857142857142,0.040000000000000036
Danny Bakker,2019,6.79,25,6.828333333333333,0.009999999999999787
Danny Latza,2019,6.79,30,6.907500000000001,-0.3099999999999996
Danny Post,2019,6.87,31,6.925,0.07000000000000028
Danny da Costa,2019,6.83,26,6.853333333333334,-0.05000000000000071
Dante,2019,6.93,36,7.006,-0.09999999999999964
Darko Brasanac,2019,6.41,28,6.473333333333334,-0.02999999999999936
Darko Lazovic,2019,6.58,29,6.626666666666666,-0.07000000000000028
Darryl Lachman,2019,6.49,30,6.638333333333332,-0.4299999999999997
Daryl Janmaat,2019,6.75,30,6.86,-0.33999999999999986
David Abraham,2019,6.82,33,6.955000000000001,-0.29000000000000004
David Alaba,2019,7.14,28,7.111111111111111,0.1299999999999999
David Jensen,2019,6.57,28,6.613333333333333,-0.20999999999999996
David Juncà,2019,6.71,26,6.706666666666667,0.08000000000000007
David López,2019,6.95,30,6.988333333333334,-0.0600000000000005
David Neres,2019,7.36,23,7.51,-0.6799999999999997
David Silva,2019,7.25,34,7.3790000000000004,-0.08000000000000007
David Soria,2019,6.75,27,6.8149999999999995,-0.11000000000000032
David Zurutuza,2019,6.81,33,6.8822222222222225,-0.20999999999999996
David de Gea,2019,6.63,29,6.7379999999999995,-0.23000000000000043
Davide Biraschi,2019,6.71,25,6.755,-0.10999999999999943
Davide Calabria,2019,6.95,23,6.98,-0.14000000000000057
Davie Selke,2019,6.77,25,6.833333333333333,-0.11999999999999922
Davinson Sánchez,2019,6.97,24,7.026666666666666,-0.47999999999999954
Davy Pröpper,2019,7.09,28,7.116666666666666,-0.4299999999999997
Dayot Upamecano,2019,6.94,21,6.955,-0.1899999999999995
DeAndre Yedlin,2019,6.6,26,6.696666666666666,-0.33999999999999986
Declan Rice,2019,6.85,21,6.71,0.4399999999999995
Dejan Lovren,2019,7.01,30,7.036666666666666,0.13999999999999968
Dele Alli,2019,7.15,24,7.185,-0.39999999999999947
Demarai Gray,2019,6.48,24,6.48,0.05999999999999961
Denis Zakaria,2019,6.66,23,6.68,-0.10000000000000053
Dennis Aogo,2019,6.69,33,6.7988888888888885,-0.39000000000000057
Dennis Praet,2019,6.89,26,6.88,0.39000000000000057
Denzel Dumfries,2019,7.22,24,7.113333333333333,0.5800000000000001
Deyovaisio Zeefuik,2019,7.2,22,7.145,0.09000000000000075
Diego Carlos,2019,6.87,27,6.906666666666666,0.03000000000000025
Diego Costa,2019,7.11,31,7.031999999999999,0.4800000000000004
Diego Demme,2019,6.92,28,6.9799999999999995,-0.23000000000000043
Diego Farias,2019,6.76,30,6.7425,0.20999999999999996
Diego Godín,2019,7.11,34,7.210000000000001,-0.25
Diego Llorente,2019,6.79,26,6.842500000000001,-0.20999999999999996
Diego López,2019,6.64,38,6.787999999999999,-0.040000000000000036
Dimitri Foulquier,2019,6.52,27,6.562,0.020000000000000462
Dimitri Lienard,2019,6.73,32,6.9350000000000005,-0.46999999999999975
Dimitri Payet,2019,7.3,33,7.30090909090909,0.5499999999999998
Dimitrios Siovas,2019,6.87,31,6.943333333333334,-0.05999999999999961
Django Warmerdam,2019,6.89,24,6.976666666666667,-0.6100000000000003
Djené Dakonam,2019,6.84,28,6.96,-0.3000000000000007
Djibril Sidibe,2019,7.0,27,7.083333333333333,-0.3799999999999999
Domenico Berardi,2019,7.11,25,7.055,-0.13999999999999968
Dominic Calvert-Lewin,2019,6.64,23,6.665,-0.10999999999999943
Dominik Kohr,2019,6.69,26,6.731999999999999,-0.35999999999999943
Dominique Heintz,2019,6.77,26,6.8025,-0.1999999999999993
Donis Avdijaj,2019,6.83,23,6.87,-0.17999999999999972
Donny van de Beek,2019,7.29,23,7.315,-0.16999999999999993
Dries Mertens,2019,7.23,33,7.292,-0.009999999999999787
Dusan Tadic,2019,7.03,31,7.223333333333334,-1.0299999999999994
Duván Zapata,2019,6.97,29,6.9075,0.6900000000000004
Eden Hazard,2019,7.64,29,7.586,0.6099999999999994
Ederson,2019,6.64,26,6.67,-0.019999999999999574
Edin Dzeko,2019,6.98,34,7.198,-0.4900000000000002
Edinson Cavani,2019,7.27,33,7.324999999999998,0.5300000000000002
Edoardo Goldaniga,2019,6.55,26,6.565,-0.040000000000000036
Elias Kachunga,2019,6.26,28,6.41,-0.4900000000000002
Ellyes Skhiri,2019,7.03,25,7.05,-0.019999999999999574
Elseid Hysaj,2019,6.79,26,6.8100000000000005,0.0
Elson Hooi,2019,6.43,28,6.483333333333333,-0.11000000000000032
Emanuele Giaccherini,2019,6.64,35,6.751666666666666,-0.1200000000000001
Emil Forsberg,2019,7.12,28,7.203333333333333,-0.7300000000000004
Emil Krafth,2019,6.38,25,6.419999999999999,-0.07000000000000028
Emiliano Insúa,2019,6.89,31,6.897999999999999,0.33000000000000007
Emiliano Moretti,2019,6.65,39,6.832222222222223,-0.2999999999999998
Emiliano Sala,2019,6.84,29,6.827500000000001,0.3200000000000003
Emiliano Viviano,2019,6.71,34,6.847777777777778,-0.2999999999999998
Emre Can,2019,7.02,26,7.12,-0.3299999999999992
Enes Ünal,2019,6.77,23,6.843333333333334,-0.7700000000000005
Enis Bardhi,2019,6.74,24,6.755000000000001,-0.04999999999999982
Enzo Crivelli,2019,6.56,25,6.5575,-0.040000000000000036
Eric Botteghin,2019,7.25,32,7.323333333333333,-0.4299999999999997
Eric Dier,2019,6.87,26,6.9239999999999995,-0.1899999999999995
Erick Cabaco,2019,6.59,25,6.566666666666666,0.20000000000000018
Erick Pulgar,2019,6.91,26,6.846666666666667,0.5500000000000007
Erik Bakker,2019,6.26,30,6.382,-0.2400000000000002
Erik Falkenburg,2019,6.52,32,6.648333333333333,-0.2999999999999998
Erik Pieters,2019,6.84,31,6.94,-0.34999999999999964
Ervin Zukanovic,2019,6.61,33,6.81,-0.5499999999999998
Esteban Granero,2019,6.83,32,6.9,-0.3799999999999999
Etienne Capoue,2019,7.12,31,7.091111111111112,0.1299999999999999
Etrit Berisha,2019,6.5,31,6.619999999999999,-0.3700000000000001
Ezequiel Garay,2019,6.81,33,6.907500000000001,-0.2599999999999998
Fabian Lustenberger,2019,6.85,32,6.947142857142857,-0.3199999999999994
Fabian Schär,2019,7.01,28,6.93,0.6299999999999999
Fabian Sporkslede,2019,6.42,26,6.56,-0.41999999999999993
Fabinho,2019,7.24,26,7.291666666666667,-0.10999999999999943
Fabio Borini,2019,6.62,29,6.691666666666666,-0.20000000000000018
Fabio Depaoli,2019,6.46,23,6.455,0.05000000000000071
Fabio Pisacane,2019,6.5,34,6.6433333333333335,-0.20000000000000018
Fabio Quagliarella,2019,6.78,37,6.943333333333334,-0.05999999999999961
Fabián Orellana,2019,6.81,34,6.848749999999999,0.27999999999999936
Fabián Ruiz,2019,7.24,24,7.21,0.08000000000000007
Facundo Roncaglia,2019,6.88,33,6.8625,0.1899999999999995
Faouzi Ghoulam,2019,6.95,29,7.079000000000001,0.11000000000000032
Faycal Fajr,2019,6.66,31,6.752,0.02999999999999936
Federico Ceccherini,2019,6.73,28,6.795,-0.13999999999999968
Federico Chiesa,2019,6.96,22,6.916666666666667,0.3000000000000007
Federico Di Francesco,2019,6.44,26,6.48,0.040000000000000036
Federico Fazio,2019,7.13,33,7.234444444444445,-0.13999999999999968
Federico Fernández,2019,6.89,31,6.927142857142857,-0.05000000000000071
Federico Mattiello,2019,6.7,24,6.7,0.019999999999999574
Federico Peluso,2019,6.79,36,6.885000000000001,-0.09999999999999964
Felipe,2019,6.63,33,6.739,-0.27000000000000046
Felipe,2019,6.61,35,6.739,-0.27000000000000046
Ferland Mendy,2019,7.07,25,7.055,0.07000000000000028
Fernandinho,2019,7.13,35,7.278333333333333,-0.09000000000000075
Fernando Lewis,2019,6.86,27,6.836666666666666,0.3600000000000003
Fernando Pacheco,2019,6.73,28,6.789999999999999,-0.1299999999999999
Filip Djuricic,2019,6.48,28,6.605,-0.29000000000000004
Filip Helander,2019,6.54,27,6.596666666666667,0.02999999999999936
Filip Kostic,2019,7.21,27,7.095,0.35999999999999943
Filipe Luís,2019,7.14,34,7.317777777777778,-0.41999999999999993
Filippo Romagna,2019,6.51,23,6.505,0.02999999999999936
Flavien Tait,2019,7.21,27,7.16,0.28000000000000025
Florent Hadergjonaj,2019,6.53,25,6.63,-0.5899999999999999
Florent Mollet,2019,6.94,28,6.9,0.2999999999999998
Florian Grillitsch,2019,6.95,24,6.9375,0.13999999999999968
Florian Lejeune,2019,6.94,29,7.003333333333333,-0.05999999999999961
Florian Thauvin,2019,6.99,27,7.1171428571428565,0.33000000000000007
Fode Ballo-Toure,2019,6.78,23,6.723333333333334,0.5700000000000003
Fode Ballo-Toure,2019,6.79,23,6.723333333333334,0.5700000000000003
Fouad Chafik,2019,6.77,33,6.8999999999999995,-0.39000000000000057
Fran Sol,2019,6.91,28,6.863333333333333,0.6499999999999995
Francesco Acerbi,2019,7.03,32,7.1485714285714295,-0.4900000000000002
Francesco Magnanelli,2019,6.8,35,6.953333333333333,-0.5999999999999996
Francesco Vicari,2019,6.68,25,6.6850000000000005,0.0699999999999994
Francis,2019,6.74,24,6.776000000000001,-0.13999999999999968
Francisco Portillo,2019,6.43,30,6.552,-0.2600000000000007
Franck Kessié,2019,6.92,23,6.89,0.0600000000000005
Franck Ribéry,2019,7.56,37,7.592500000000001,-0.4200000000000008
Franco Vázquez,2019,7.3,31,7.178,0.47999999999999954
François Kamano,2019,6.64,24,6.6819999999999995,-0.11000000000000032
François Moubandje,2019,6.75,30,6.816,-0.16999999999999993
Frederic Guilbert,2019,7.05,25,7.06,0.040000000000000036
Fredrik Midtsjø,2019,7.04,26,7.12,-0.2400000000000002
Freek Heerkens,2019,6.6,30,6.666666666666667,0.0
Frenkie de Jong,2019,7.51,23,7.42,0.2400000000000002
Félix Eboa Eboa,2019,6.83,23,6.79,0.11999999999999922
Gabriel Mercado,2019,6.64,33,6.733333333333333,0.0600000000000005
Gabriel Paulista,2019,6.97,29,7.028333333333332,-0.20999999999999996
Gabriel Silva,2019,6.82,29,6.783333333333334,0.40999999999999925
Gaetan Laborde,2019,6.86,26,6.8,0.20999999999999996
Gareth Bale,2019,7.64,30,7.599000000000001,0.16999999999999993
Gastón Pereiro,2019,7.14,25,7.1125,0.29000000000000004
Gastón Ramírez,2019,6.77,29,6.827142857142857,-0.1200000000000001
Gaëtan Bong,2019,6.56,32,6.726666666666667,-0.6900000000000004
Gelson Fernandes,2019,6.67,33,6.753333333333334,-0.16000000000000014
Geoffrey Kondogbia,2019,7.01,27,7.057142857142857,0.20999999999999996
Georginio Wijnaldum,2019,6.89,29,7.002,-0.5800000000000001
Gerard Gumbau,2019,6.28,25,6.3149999999999995,-0.03000000000000025
Gerard Moreno,2019,6.86,28,6.95,0.040000000000000036
Gerard Piqué,2019,7.1,33,7.169,0.05999999999999961
Germán Pezzella,2019,6.94,29,6.999999999999999,-0.010000000000000675
Gerónimo Rulli,2019,6.56,28,6.609999999999999,-0.1899999999999995
Gianluca Caprari,2019,6.7,26,6.664999999999999,0.21999999999999975
Gianluca Nijholt,2019,6.48,30,6.545,0.02999999999999936
Gianluigi Buffon,2019,6.54,42,6.757,-0.08999999999999986
Gianluigi Donnarumma,2019,6.89,21,6.8025,0.08000000000000007
Gianmarco Ferrari,2019,6.66,28,6.696666666666666,-0.040000000000000036
Giannelli Imbula,2019,7.0,27,6.925999999999999,0.40000000000000036
Giorgio Chiellini,2019,7.24,35,7.386,-0.5999999999999996
Giovani Lo Celso,2019,7.06,24,7.06,0.0
Giovanni Korte,2019,6.47,26,6.526666666666666,-0.1900000000000004
Giovanni Simeone,2019,6.66,24,6.69,0.08000000000000007
Glenn Murray,2019,6.5,36,6.62,0.0600000000000005
Gonzalo Castro,2019,6.91,33,6.976315789473685,-0.21999999999999975
Gonzalo Escalante,2019,6.61,27,6.6975,-0.41000000000000014
Gonzalo Higuaín,2019,7.15,32,7.31090909090909,-1.0500000000000007
Gonzalo Higuaín,2019,7.16,32,7.31090909090909,-1.0500000000000007
Gonçalo Guedes,2019,6.97,23,7.025,-0.27000000000000046
Goran Pandev,2019,6.54,36,6.7057142857142855,-0.41000000000000014
Granit Xhaka,2019,7.15,27,7.117142857142858,0.20000000000000018
Guido Burgstaller,2019,6.51,31,6.68,-0.45999999999999996
Guillermo Maripán,2019,7.09,26,7.005,0.39000000000000057
Gustavo Cabral,2019,6.72,34,6.88875,-0.6699999999999999
Guus Til,2019,7.03,22,7.0,0.019999999999999574
Gylfi Sigurdsson,2019,7.02,30,6.98,0.4900000000000002
Gyrano Kerk,2019,7.03,24,6.983333333333333,0.2999999999999998
Hakan Calhanoglu,2019,7.22,26,7.239999999999999,-0.1899999999999995
Hakim Ziyech,2019,8.01,27,7.876666666666666,1.1899999999999995
Hamari Traoré,2019,6.88,28,6.986666666666667,-0.3000000000000007
Hans Hateboer,2019,6.83,26,6.805,0.020000000000000462
Harry Arter,2019,6.48,30,6.595,-0.41000000000000014
Harry Kane,2019,7.5,26,7.4940000000000015,0.09999999999999964
Harry Maguire,2019,7.01,27,7.053333333333334,-0.0600000000000005
Henrikh Mkhitaryan,2019,7.14,31,7.260000000000001,-0.71
Hidde Jurjus,2019,6.59,26,6.663333333333334,-0.2600000000000007
Hidde ter Avest,2019,6.81,23,6.780000000000001,0.02999999999999936
Hilton,2019,6.95,42,7.147500000000001,-0.41000000000000014
Hiroki Sakai,2019,6.94,30,6.984999999999999,-0.03000000000000025
Hirving Lozano,2019,7.89,24,7.87,-0.0600000000000005
Houssem Aouar,2019,7.17,22,7.23,-0.3600000000000003
Hugo Lloris,2019,6.74,33,6.835000000000001,-0.09999999999999964
Hugo Mallo,2019,6.83,29,6.948571428571428,-0.3899999999999997
Héctor Bellerín,2019,6.88,25,6.936,-0.46999999999999975
Iago Aspas,2019,7.2,32,7.254,0.3700000000000001
Iago Falque,2019,6.78,30,6.873333333333334,0.08000000000000007
Ibai Gómez,2019,6.7,30,6.772499999999999,-0.02999999999999936
Ibrahim Sangaré,2019,7.07,22,7.025,0.0699999999999994
Ibrahima Konaté,2019,7.09,21,6.915,0.5500000000000007
Ibrahima Mbaye,2019,6.76,25,6.792,-0.1299999999999999
Idrissa Gueye,2019,7.17,30,7.110000000000001,0.4499999999999993
Ignazio Abate,2019,6.88,33,6.942,-0.3700000000000001
Igor Zubeldia,2019,6.76,23,6.705,0.20999999999999996
Ihlas Bebou,2019,7.27,26,7.21,0.2599999999999998
Ilkay Gündogan,2019,7.21,29,7.114999999999999,0.3699999999999992
Isaac Hayden,2019,6.84,25,6.745,0.4299999999999997
Isaac Mbenza,2019,6.26,24,6.3500000000000005,-0.35000000000000053
Isco,2019,7.01,28,7.130000000000001,-0.54
Ishak Belfodil,2019,6.74,28,6.805,-0.14999999999999947
Ismael Traoré,2019,6.51,33,6.667999999999999,-0.29000000000000004
Ismaila Sarr,2019,6.93,22,6.87,0.29000000000000004
Issa Diop,2019,6.86,23,6.85,0.009999999999999787
Issiaga Sylla,2019,6.83,26,6.832000000000001,-0.040000000000000036
Ivan Perisic,2019,7.03,31,7.150000000000001,-0.11000000000000032
Ivan Radovanovic,2019,6.71,31,6.7787500000000005,-0.16000000000000014
Ivan Radovanovic,2019,6.73,31,6.7787500000000005,-0.16000000000000014
Ivan Rakitic,2019,7.15,32,7.190909090909091,0.02999999999999936
Iván Cuéllar,2019,6.55,36,6.706,-0.2699999999999996
Iván Ramis,2019,6.69,35,6.901111111111111,-0.5099999999999998
Iñaki Williams,2019,6.84,26,6.802,0.3700000000000001
Iñigo Córdoba,2019,6.65,23,6.635,0.07000000000000028
Ja-Cheol Koo,2019,6.82,31,6.9399999999999995,-0.6200000000000001
Jack Cork,2019,6.73,31,6.831428571428572,-0.2999999999999998
Jack Stephens,2019,6.61,26,6.696666666666666,-0.2600000000000007
Jacopo Sala,2019,6.62,28,6.6579999999999995,-0.3700000000000001
Jamaal Lascelles,2019,6.79,26,6.816666666666666,0.1899999999999995
James Lea Siliki,2019,6.42,24,6.484999999999999,-0.1900000000000004
James McArthur,2019,6.77,32,6.821428571428571,0.1200000000000001
James Milner,2019,6.84,34,6.983999999999999,-0.45999999999999996
James Rodríguez,2019,7.38,28,7.458333333333333,-0.1899999999999995
James Tarkowski,2019,7.12,27,7.165,-0.10999999999999943
James Tomkins,2019,6.93,31,7.067777777777778,-0.20000000000000018
James Ward-Prowse,2019,6.69,25,6.66,0.25
Jamie Vardy,2019,6.96,33,7.0120000000000005,0.14000000000000057
Jan Oblak,2019,6.8,27,6.864,-0.040000000000000036
Jan Vertonghen,2019,6.93,33,7.157142857142857,-0.7300000000000004
Jan-Arie van der Heijden,2019,6.84,32,6.998333333333334,-0.39999999999999947
Janik Haberer,2019,6.81,26,6.803333333333334,0.17999999999999972
Jannik Vestergaard,2019,7.09,27,7.0725,0.10000000000000053
Jaroslav Plasil,2019,6.76,38,6.825999999999999,-0.02999999999999936
Jasmin Kurtic,2019,6.76,31,6.81625,0.23999999999999932
Jason,2019,6.7,25,6.67,0.17999999999999972
Jaume Costa,2019,6.79,32,6.891666666666668,-0.16999999999999993
Javi López,2019,6.83,34,6.934444444444443,-0.04999999999999982
Javi Martínez,2019,7.28,31,7.307777777777777,-0.1299999999999999
Javier Manquillo,2019,6.63,26,6.703999999999999,-0.46999999999999975
Jean Eudes Aholou,2019,6.59,26,6.715,-0.3700000000000001
Jean Michael Seri,2019,6.82,28,6.9275,-0.45999999999999996
Jean-Paul Boëtius,2019,7.09,26,7.0675,0.23999999999999932
Jean-Philippe Gbamin,2019,6.7,24,6.7375,0.14999999999999947
Jeff Hendrick,2019,6.27,28,6.363333333333333,-0.22000000000000064
Jefferson Lerma,2019,6.9,25,6.88,0.29000000000000004
Jeffrey Chabot,2019,7.07,22,7.0600000000000005,-0.040000000000000036
Jeffrey Gouweleeuw,2019,7.02,28,6.982857142857142,0.20000000000000018
Jeffrey Schlupp,2019,6.74,27,6.8180000000000005,-0.4500000000000002
Jeffry Fortes,2019,6.73,31,6.7725,-0.11000000000000032
Jemerson,2019,6.8,27,6.896666666666667,-0.3799999999999999
Jens Stryger Larsen,2019,6.47,29,6.525,0.03000000000000025
Jens Toornstra,2019,6.96,31,7.025000000000001,-0.08999999999999986
Jeremiah St. Juste,2019,7.07,23,7.047499999999999,0.09999999999999964
Jeremy Gelin,2019,6.45,23,6.529999999999999,-0.28000000000000025
Jeroen Zoet,2019,6.76,29,6.883333333333334,-0.27000000000000046
Jerold Promes,2019,6.41,36,6.56,-0.08000000000000007
Jesper Drost,2019,6.47,27,6.575,-0.41000000000000014
Jesse Lingard,2019,6.62,27,6.7025,-0.1200000000000001
Jesús Navas,2019,6.86,34,7.002,-0.6799999999999997
Jimmy Briand,2019,6.58,34,6.707777777777777,-0.08000000000000007
Jimmy Durmaz,2019,6.49,31,6.566666666666667,0.07000000000000028
Jirí Pavlenka,2019,6.69,28,6.775,-0.14999999999999947
Joan Jordán,2019,7.04,25,6.96,0.35999999999999943
Joaquín,2019,6.79,38,6.958,-0.09999999999999964
Joaquín Correa,2019,6.82,25,6.765000000000001,0.3799999999999999
Joe Gomez,2019,6.85,23,6.9350000000000005,-0.35000000000000053
Joe Hart,2019,6.59,33,6.677000000000001,-0.3799999999999999
Joel Matip,2019,7.1,28,7.058,0.3100000000000005
Johann Gudmundsson,2019,6.67,29,6.772500000000001,0.0
John Stiven Mendoza,2019,6.65,28,6.775,-0.29000000000000004
John Stones,2019,6.89,26,6.8999999999999995,0.03000000000000025
Jonas Hofmann,2019,6.62,27,6.613333333333333,0.13999999999999968
Jonas Lössl,2019,6.57,31,6.634,0.0
Jonas Martin,2019,6.86,30,6.814,0.5599999999999996
Jonas Svensson,2019,6.96,27,7.003333333333333,0.07000000000000028
Jonathan Bamba,2019,7.0,24,6.975,0.08999999999999986
Jonathan Calleri,2019,6.94,26,6.835,0.4900000000000002
Jonathan Hogg,2019,6.56,31,6.68,-0.16000000000000014
Jonathan Ikone,2019,6.77,22,6.7,0.2400000000000002
Jonathan Schmid,2019,6.87,30,6.8825,-0.15000000000000036
Jonathan Tah,2019,7.01,24,7.004,-0.05999999999999961
Jonathan de Guzmán,2019,6.58,32,6.736250000000001,-0.3700000000000001
Jonjo Shelvey,2019,6.77,28,6.815,-0.14000000000000057
Jonny,2019,6.83,26,6.872857142857143,0.009999999999999787
Jonny Evans,2019,6.96,32,7.063000000000001,-0.4900000000000002
Jonás Ramalho,2019,6.38,27,6.484999999999999,-0.20999999999999996
Jordan Amavi,2019,7.14,26,7.266666666666667,-0.8300000000000001
Jordan Ayew,2019,6.74,28,6.788571428571428,0.04999999999999982
Jordan Henderson,2019,6.91,30,6.965999999999999,-0.0600000000000005
Jordan Ikoko,2019,6.46,26,6.59,-0.45999999999999996
Jordan Marié,2019,6.48,28,6.52,-0.020000000000000462
Jordan Pickford,2019,6.62,26,6.723333333333334,-0.54
Jordan Veretout,2019,6.88,27,6.8933333333333335,0.29000000000000004
Jordens Peters,2019,6.63,33,6.7620000000000005,-0.6399999999999997
Jordi Alba,2019,6.95,31,7.086,-0.28000000000000025
Jordi Amat,2019,6.57,28,6.614999999999999,-0.08999999999999986
Jorge Molina,2019,6.58,38,6.665,0.4399999999999995
Jorginho,2019,7.0,28,7.005714285714286,0.13999999999999968
Joris van Overeem,2019,6.8,26,6.715999999999999,0.39000000000000057
Jorrit Hendrix,2019,7.02,25,7.024000000000001,0.3899999999999997
Joseba Zaldua,2019,6.78,28,6.908333333333332,-0.4400000000000004
Joshua Brenet,2019,7.1,26,7.045000000000001,0.5499999999999998
Joshua Kimmich,2019,7.22,25,7.125,0.7000000000000002
Joshua King,2019,6.92,28,6.9075,0.25
Josip Brekalo,2019,6.64,22,6.68,-0.17999999999999972
Josip Ilicic,2019,6.97,32,7.084444444444445,0.13999999999999968
Josuha Guilavogui,2019,6.92,29,6.963750000000001,-0.009999999999999787
José Callejón,2019,6.94,33,7.038888888888889,0.08999999999999986
José Campaña,2019,7.03,27,7.005,0.1899999999999995
José Gayá,2019,6.92,25,6.99,-0.20999999999999996
José Giménez,2019,7.18,25,7.197999999999999,-0.3899999999999997
José Holebas,2019,6.96,36,6.975999999999999,0.34999999999999964
José Luis Morales,2019,6.8,32,6.885,0.11000000000000032
José Luis Palomino,2019,6.81,30,6.8933333333333335,-0.1200000000000001
Jozabed Sánchez,2019,6.38,29,6.452,-0.1200000000000001
João Cancelo,2019,7.07,26,7.08,0.10000000000000053
João Moutinho,2019,6.97,33,7.101666666666667,-0.2400000000000002
João Mário,2019,6.78,27,6.8066666666666675,-0.040000000000000036
João Pedro,2019,6.7,28,6.7225,-0.009999999999999787
Juan Bernat,2019,6.94,27,7.046666666666667,-0.4400000000000004
Juan Cuadrado,2019,7.21,32,7.3475,-0.5900000000000007
Juan Jesus,2019,6.77,29,6.871428571428572,-0.45999999999999996
Juan Mata,2019,6.93,32,7.025454545454545,-0.35999999999999943
Juanfran,2019,6.8,35,6.887272727272728,-0.11000000000000032
Juanfran,2019,6.85,31,6.887272727272728,-0.11000000000000032
Juanmi,2019,6.4,27,6.465,-0.04999999999999982
Juanpe,2019,6.7,29,6.745,0.02999999999999936
Jules Koundé,2019,6.82,21,6.845000000000001,-0.1900000000000004
Julian Baumgartlinger,2019,6.96,32,6.981428571428571,0.15000000000000036
Julian Brandt,2019,7.03,24,6.948,0.5499999999999998
Julian Draxler,2019,7.23,26,7.21875,-0.1200000000000001
Julian Korb,2019,6.53,28,6.651999999999999,-0.5900000000000007
Julian Weigl,2019,6.88,24,6.9125000000000005,-0.33999999999999986
Juninho Bacuna,2019,6.55,22,6.585000000000001,0.08000000000000007
Junior Stanislas,2019,6.62,30,6.720000000000001,-0.10999999999999943
Jurgen Mattheij,2019,6.91,27,6.9719999999999995,-0.08000000000000007
Justin Kluivert,2019,6.9,21,7.085,-0.8499999999999996
Jérémy Morel,2019,6.91,36,7.0200000000000005,-0.2600000000000007
Jérémy Sorbon,2019,6.67,36,6.798750000000001,-0.23000000000000043
Jérôme Boateng,2019,6.96,31,7.037000000000001,0.0
Jérôme Roussillon,2019,6.93,27,6.974000000000001,0.08000000000000007
Júlio Tavares,2019,6.87,31,6.989999999999999,-0.10999999999999943
Júnior Firpo,2019,6.99,23,7.025,-0.1900000000000004
Jürgen Locadia,2019,6.75,26,6.95,-0.5300000000000002
Kai Havertz,2019,7.16,21,7.07,0.29000000000000004
Kalidou Koulibaly,2019,7.09,29,7.128,-0.07000000000000028
Kamil Glik,2019,6.79,32,6.942499999999999,-0.23000000000000043
Karim Bellarabi,2019,7.06,30,7.038333333333333,-0.05999999999999961
Karim Benzema,2019,7.33,32,7.272999999999999,0.4299999999999997
Karim Rekik,2019,6.96,25,6.884,0.20999999999999996
Karl Toko Ekambi,2019,6.95,27,6.953333333333333,0.1299999999999999
Karl-Johan Johnsson,2019,6.39,30,6.55,-0.3899999999999997
Karol Linetty,2019,6.74,25,6.746666666666666,0.04999999999999982
Karol Mets,2019,6.7,27,6.695,0.14999999999999947
Kasper Dolberg,2019,7.14,22,7.090000000000001,-0.2400000000000002
Kasper Schmeichel,2019,6.58,33,6.68,-0.08999999999999986
Keko,2019,6.42,28,6.5680000000000005,-0.5899999999999999
Kelvin Amian,2019,6.68,22,6.68,-0.09999999999999964
Kenedy,2019,6.62,24,6.74,-0.41999999999999993
Kenny Lala,2019,6.9,28,6.863333333333333,0.5900000000000007
Kenny Tete,2019,6.98,24,7.0,-0.25
Kepa Arrizabalaga,2019,6.63,25,6.66,0.07000000000000028
Kerem Demirbay,2019,7.43,26,7.3566666666666665,0.09999999999999964
Kevin Danso,2019,6.69,21,6.654999999999999,0.04999999999999982
Kevin De Bruyne,2019,7.44,29,7.582857142857142,-0.5200000000000005
Kevin Gameiro,2019,6.75,33,6.791250000000001,-0.0600000000000005
Kevin Kampl,2019,7.01,29,7.04,-0.04999999999999982
Kevin Lasagna,2019,6.58,27,6.6899999999999995,-0.28000000000000025
Kevin Malcuit,2019,7.09,28,7.123333333333334,-0.040000000000000036
Kevin Strootman,2019,7.06,30,7.045,-0.04999999999999982
Kevin Vogt,2019,6.66,28,6.687142857142857,0.040000000000000036
Kevin Volland,2019,7.11,27,7.054285714285714,0.40000000000000036
Kevin Wimmer,2019,6.51,27,6.6000000000000005,-0.3800000000000008
Kevin-Prince Boateng,2019,6.71,33,6.892222222222221,-0.5899999999999999
Keylor Navas,2019,6.8,33,6.968000000000001,-0.4800000000000004
Khaled Adénon,2019,6.47,34,6.65,-0.28000000000000025
Ki Sung-yueng,2019,6.59,31,6.684285714285714,-0.20999999999999996
Kieran Trippier,2019,7.05,29,7.096666666666667,-0.05000000000000071
Kik Pierie,2019,6.87,19,6.835,-0.05000000000000071
Kike García,2019,6.42,30,6.56,-0.3200000000000003
Kiko Femenía,2019,6.61,29,6.7,-0.16000000000000014
Kingsley Coman,2019,7.2,24,7.2225,-0.17999999999999972
Kingsley Ehizibue,2019,6.83,25,6.807499999999999,0.2699999999999996
Klaas-Jan Huntelaar,2019,6.82,36,7.001111111111111,-0.15999999999999925
Koen Casteels,2019,6.67,28,6.701666666666667,0.3200000000000003
Koffi Djidji,2019,6.81,27,6.865,-0.13999999999999968
